timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-04T18:06:40,11.24,0.29,21.07,1.9
2025-12-04T18:06:40,11.44,0.39,21.07,1.94
2025-12-04T18:06:40,11.24,0.29,21.07,1.98
2025-12-04T18:06:41,11.24,0.29,20.96,1.89
2025-12-04T18:06:41,11.34,0.29,20.96,1.9
2025-12-04T18:06:41,11.44,0.39,20.75,2.01
2025-12-04T18:06:42,11.05,0.39,20.86,1.9
2025-12-04T18:06:42,11.14,0.29,20.75,1.87
2025-12-04T18:06:42,11.14,0.2,20.75,1.94
2025-12-04T18:06:43,11.14,0.2,20.64,1.92
2025-12-04T18:06:43,11.14,0.29,20.64,1.85
2025-12-04T18:06:43,11.34,0.39,20.64,2.01
2025-12-04T18:06:44,11.14,0.2,20.64,1.92
2025-12-04T18:06:44,11.24,0.29,20.54,1.94
2025-12-04T18:06:44,11.34,0.29,20.54,1.98
2025-12-04T18:06:45,11.44,0.39,20.54,1.86
2025-12-04T18:06:45,11.44,0.29,20.54,1.89
2025-12-04T18:06:46,11.63,0.29,20.64,1.94
2025-12-04T18:06:46,11.53,0.29,20.64,1.92
2025-12-04T18:06:46,11.44,0.29,20.64,1.9
2025-12-04T18:06:47,11.53,0.29,20.75,1.95
2025-12-04T18:06:47,11.73,0.2,20.32,1.91
2025-12-04T18:06:47,11.53,0.29,20.43,1.86
2025-12-04T18:06:48,11.53,0.2,20.54,1.92
2025-12-04T18:06:48,11.14,0.29,21.07,1.91
2025-12-04T18:06:48,11.05,0.29,20.54,1.92
2025-12-04T18:06:49,11.14,0.29,20.54,1.97
2025-12-04T18:06:49,11.05,0.29,20.54,1.92
2025-12-04T18:06:49,10.95,0.29,20.54,1.89
2025-12-04T18:06:50,11.24,0.29,20.54,2.02
